route_id,trip_id,direction_id,start_time,end_time,duration,start_stop,end_stop,num_stops,distance
10,4715478,0,10:54:00,11:39:00,0.75,3639,1831,78,19.232300879999997
10,4696769,0,10:54:00,11:39:00,0.75,3639,1831,78,19.232300879999997
10,4735189,0,11:24:00,12:10:00,0.7666666666666667,3639,1831,78,19.232300879999997
10,4715479,0,11:24:00,12:10:00,0.7666666666666667,3639,1831,78,19.232300879999997
10,4696770,0,11:24:00,12:10:00,0.7666666666666667,3639,1831,78,19.232300879999997
10,4735190,0,11:54:00,12:40:00,0.7666666666666667,3639,1831,78,19.232300879999997
10,4715480,0,11:54:00,12:40:00,0.7666666666666667,3639,1831,78,19.232300879999997
10,4696771,0,11:54:00,12:40:00,0.7666666666666667,3639,1831,78,19.232300879999997
10,4735191,0,12:24:00,13:11:00,0.7833333333333333,3639,1831,78,19.232300879999997
10,4715481,0,12:24:00,13:11:00,0.7833333333333333,3639,1831,78,19.232300879999997
10,4696772,0,12:24:00,13:11:00,0.7833333333333333,3639,1831,78,19.232300879999997
10,4735192,0,12:54:00,13:40:00,0.7666666666666667,3639,1831,78,19.232300879999997
10,4715482,0,12:54:00,13:40:00,0.7666666666666667,3639,1831,78,19.232300879999997
10,4696773,0,12:54:00,13:40:00,0.7666666666666667,3639,1831,78,19.232300879999997
10,4735193,0,13:24:00,14:11:00,0.7833333333333333,3639,1831,78,19.232300879999997
10,4715483,0,13:24:00,14:11:00,0.7833333333333333,3639,1831,78,19.232300879999997
10,4696774,0,13:24:00,14:11:00,0.7833333333333333,3639,1831,78,19.232300879999997
10,4735194,0,13:53:00,14:41:00,0.8,3639,1831,78,19.232300879999997
10,4715484,0,13:53:00,14:41:00,0.8,3639,1831,78,19.232300879999997
10,4696775,0,13:53:00,14:41:00,0.8,3639,1831,78,19.232300879999997
10,4735195,0,14:13:00,15:03:00,0.8333333333333334,3639,1831,78,19.232300879999997
10,4715485,0,14:13:00,15:03:00,0.8333333333333334,3639,1831,78,19.232300879999997
10,4696776,0,14:13:00,15:03:00,0.8333333333333334,3639,1831,78,19.232300879999997
10,4735196,0,14:33:00,15:24:00,0.85,3639,1831,78,19.232300879999997
10,4715486,0,14:33:00,15:24:00,0.85,3639,1831,78,19.232300879999997
10,4696777,0,14:33:00,15:24:00,0.85,3639,1831,78,19.232300879999997
10,4735197,0,14:53:00,15:45:00,0.8666666666666667,3639,1831,78,19.232300879999997
10,4715487,0,14:53:00,15:45:00,0.8666666666666667,3639,1831,78,19.232300879999997
10,4696778,0,14:53:00,15:45:00,0.8666666666666667,3639,1831,78,19.232300879999997
10,4715501,0,15:08:00,16:04:00,0.9333333333333333,3639,1831,78,19.232300879999997
10,4735198,0,15:18:00,16:14:00,0.9333333333333333,3639,1831,78,19.232300879999997
10,4715488,0,15:18:00,16:14:00,0.9333333333333333,3639,1831,78,19.232300879999997
10,4696779,0,15:18:00,16:14:00,0.9333333333333333,3639,1831,78,19.232300879999997
10,4735199,0,15:38:00,16:33:00,0.9166666666666666,3639,1831,78,19.232300879999997
10,4715489,0,15:38:00,16:33:00,0.9166666666666666,3639,1831,78,19.232300879999997
10,4696780,0,15:38:00,16:33:00,0.9166666666666666,3639,1831,78,19.232300879999997
10,4735200,0,15:58:00,16:51:00,0.8833333333333333,3639,1831,78,19.232300879999997
10,4715490,0,15:58:00,16:51:00,0.8833333333333333,3639,1831,78,19.232300879999997
10,4696781,0,15:58:00,16:51:00,0.8833333333333333,3639,1831,78,19.232300879999997
10,4735201,0,16:18:00,17:14:00,0.9333333333333333,3639,1831,78,19.232300879999997
10,4715491,0,16:18:00,17:14:00,0.9333333333333333,3639,1831,78,19.232300879999997
10,4696782,0,16:18:00,17:14:00,0.9333333333333333,3639,1831,78,19.232300879999997
10,4735202,0,16:41:00,17:38:00,0.95,3639,1831,78,19.232300879999997
10,4715492,0,16:41:00,17:38:00,0.95,3639,1831,78,19.232300879999997
10,4696783,0,16:41:00,17:38:00,0.95,3639,1831,78,19.232300879999997
10,4735203,0,17:04:00,17:59:00,0.9166666666666666,3639,1831,78,19.232300879999997
10,4715493,0,17:04:00,17:59:00,0.9166666666666666,3639,1831,78,19.232300879999997
10,4696784,0,17:04:00,17:59:00,0.9166666666666666,3639,1831,78,19.232300879999997
10,4735204,0,17:30:00,18:24:00,0.9,3639,1831,78,19.232300879999997
10,4715494,0,17:30:00,18:24:00,0.9,3639,1831,78,19.232300879999997
10,4696785,0,17:30:00,18:24:00,0.9,3639,1831,78,19.232300879999997
10,4735205,0,17:50:00,18:41:00,0.85,3639,1831,78,19.232300879999997
10,4715495,0,17:50:00,18:41:00,0.85,3639,1831,78,19.232300879999997
10,4696786,0,17:50:00,18:41:00,0.85,3639,1831,78,19.232300879999997
10,4735206,0,18:09:00,18:59:00,0.8333333333333334,3639,1831,78,19.232300879999997
10,4715496,0,18:09:00,18:59:00,0.8333333333333334,3639,1831,78,19.232300879999997
10,4696787,0,18:09:00,18:59:00,0.8333333333333334,3639,1831,78,19.232300879999997
10,4735207,0,18:29:00,19:19:00,0.8333333333333334,3639,1831,78,19.232300879999997
10,4715497,0,18:29:00,19:19:00,0.8333333333333334,3639,1831,78,19.232300879999997
10,4696788,0,18:29:00,19:19:00,0.8333333333333334,3639,1831,78,19.232300879999997
10,4735208,0,18:54:00,19:43:00,0.8166666666666667,3639,1831,78,19.232300879999997
10,4715498,0,18:54:00,19:43:00,0.8166666666666667,3639,1831,78,19.232300879999997
10,4696789,0,18:54:00,19:43:00,0.8166666666666667,3639,1831,78,19.232300879999997
10,4735209,0,19:15:00,20:00:00,0.75,3639,1831,78,19.232300879999997
10,4715499,0,19:15:00,20:00:00,0.75,3639,1831,78,19.232300879999997
10,4696790,0,19:15:00,20:00:00,0.75,3639,1831,78,19.232300879999997
10,4735210,0,20:02:00,20:46:00,0.7333333333333333,3639,1831,78,19.232300879999997
10,4715500,0,20:02:00,20:46:00,0.7333333333333333,3639,1831,78,19.232300879999997
10,4696791,0,20:02:00,20:46:00,0.7333333333333333,3639,1831,78,19.232300879999997
10,4735211,1,05:13:00,06:05:00,0.8666666666666667,1831,3639,82,20.81683416
10,4715502,1,05:13:00,06:05:00,0.8666666666666667,1831,3639,82,20.81683416
10,4696792,1,05:13:00,06:05:00,0.8666666666666667,1831,3639,82,20.81683416
10,4735212,1,05:34:00,06:29:00,0.9166666666666666,1831,3639,82,20.81683416
10,4715503,1,05:34:00,06:29:00,0.9166666666666666,1831,3639,82,20.81683416
10,4696793,1,05:34:00,06:29:00,0.9166666666666666,1831,3639,82,20.81683416
10,4735213,1,05:55:00,06:50:00,0.9166666666666666,1831,3639,82,20.81683416
10,4715504,1,05:55:00,06:50:00,0.9166666666666666,1831,3639,82,20.81683416
